ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,sofa
4689,292.9174269,-73.97438776,40.79322848,5806,0.445812,0.044418,0.049641,0.334309,0.062715,0.007652,0.046281,0.0,0.000113,0.0,0.0,0.0,0.0,0.000953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,292.6975495,-73.97625916,40.79401224,5809,0.0,0.01973,0.468492,0.11848,0.041977,0.002332,0.0,0.0,0.0,0.142484,0.0,0.0,0.0,0.000406,0.0,0.0,0.0,0.107902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002168,0.002387,0.0,0.0,0.0,0.0,0.0
4691,112.8979671,-73.96633227,40.75395195,5813,0.45375,0.064668,0.035766,0.392,0.030508,0.001391,0.020102,0.0,0.00107,0.0,0.0,0.0,0.0,0.000746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,112.964834,-73.96857207,40.75489806,5817,0.417773,0.064184,0.037445,0.401832,0.018148,0.002473,0.004598,0.0,0.001129,0.0,8e-06,0.0,0.001117,0.002379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,112.7274779,-73.96506136,40.75341899,5827,0.280211,0.083742,0.178062,0.204387,0.010461,0.00657,0.21182,0.0,0.0,0.000137,0.0,0.0,0.0,0.008887,0.000938,0.0,0.0,0.014457,0.0,0.0,0.0,0.0,0.0,0.000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,112.6250061,-73.97102845,40.74522444,5841,0.117172,0.285125,0.097086,0.333973,0.048109,0.0,0.023895,0.0,0.000352,0.072832,0.0,0.000246,0.0,0.008848,0.0,0.0,0.0,0.001383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,112.8321379,-73.97531128,40.74702587,5843,0.285926,0.150602,0.046301,0.327148,0.05291,0.007168,0.00143,0.019555,0.0,0.076445,0.002129,0.01077,0.0,0.0,0.0,0.0,0.0,0.018637,0.0,0.0,0.000688,0.000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,112.9778782,-73.97618822,40.74739607,5845,0.491426,0.078859,0.057914,0.188945,0.083945,0.0,0.044758,0.007203,0.0,0.0,0.0,0.0,0.0,0.014891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,112.8254108,-73.97724353,40.74784195,5847,0.391043,0.061398,0.138047,0.16459,0.151051,0.0,0.006957,0.0,0.001238,0.062176,0.006773,0.0,0.0,0.0,0.000914,0.0,0.004008,0.010922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,292.8901729,-73.96784698,40.80045379,5860,0.440246,0.03566,0.084164,0.410262,0.011129,9e-05,0.013043,0.0,2e-05,0.0,0.0,0.0,9e-05,0.000715,0.0,0.0,0.0,0.001121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,38.99457203,-73.94365932,40.78348728,5867,0.330574,0.198066,0.062473,0.301613,0.070566,2.3e-05,0.01125,0.0,9.4e-05,0.022383,0.000867,0.0,0.0,0.000996,0.0,0.0,0.0,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,55.53021782,-73.94052869,40.78535953,5870,0.034699,0.346121,0.152164,0.271883,0.121199,0.0,0.032363,0.0,0.000195,0.010297,0.018379,0.0,0.0,2e-05,0.0,0.009395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,55.53021782,-73.94004577,40.78570411,5871,0.166777,0.349129,0.009914,0.374859,0.038859,0.0,0.006113,0.0,0.000172,0.0,0.004996,0.0,0.0,0.002414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4742,355.4124055,-73.92990288,40.80065893,5872,0.130125,0.198457,0.025254,0.314055,0.002738,0.0,0.125598,0.0,0.000926,0.001445,0.002887,0.022684,0.0,0.000379,0.0,0.004242,0.0,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.169184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,318.8491783,-73.93179258,40.80504565,5876,0.221062,0.342391,0.019434,0.273457,0.0,0.0,0.041465,0.0,0.000637,0.093914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.0,0.005402,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,318.8491783,-73.93299211,40.8063622,5879,0.007184,0.349695,0.111715,0.233262,0.000227,0.0,0.031145,0.0,0.000852,0.159293,0.089027,0.0,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.001691,0.0,0.0,0.0,0.0,0.0,0.0,0.015785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,317.6824865,-73.93347372,40.80689088,5880,0.025816,0.108949,0.031387,0.179605,0.064332,0.0,0.060359,0.0,0.0,0.119676,0.078402,0.0,0.0,0.033812,0.0,0.000566,0.0,0.00177,0.0,0.0,0.000484,0.0,0.014582,0.0,0.0,0.0,0.0,0.280121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,356.1835745,-73.93488676,40.81039815,5882,0.008062,0.064195,0.024203,0.332129,8e-06,0.0,0.00416,0.0,0.0,0.313305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.253934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4756,6.989006897,-73.93401444,40.8167759,5886,0.067879,0.345426,0.068555,0.378887,0.007344,0.0,0.004223,0.0,1.2e-05,0.025672,0.000285,0.047113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046586,0.003715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,352.2174495,-73.93398626,40.81775118,5887,0.045449,0.38823,0.060711,0.333578,0.0,0.0,0.006961,0.0,0.0,0.019211,0.128715,0.002082,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005535,0.0,0.009484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,352.2174495,-73.93422367,40.81891361,5889,0.047664,0.235047,0.203641,0.281355,0.035699,0.0,0.00325,0.0,0.001395,0.016734,0.15052,0.0,0.0,0.0,0.0,6.2e-05,0.0,0.011188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,352.2174495,-73.93430452,40.8195006,5890,0.001414,0.013453,0.020043,0.29527,0.01518,0.0,0.002355,0.0,0.0,0.375758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269602,0.0,0.0,0.0,0.0,0.006926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,353.8724459,-73.93503653,40.83081682,5891,0.025012,0.311023,0.055297,0.300945,0.007738,0.0,0.047281,0.0,0.000109,0.047094,0.002309,0.014641,0.0,0.005137,0.0,0.033129,0.0,0.0,0.0,0.0,0.000145,0.0,0.0,0.0,0.0,0.0,0.0,0.126016,0.019234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,353.8724459,-73.93516441,40.83199758,5893,0.162852,0.231652,0.029566,0.352906,9.8e-05,4.7e-05,0.02882,0.0,0.0,0.003512,0.051582,0.023863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08932,0.0,0.0,0.000125,0.008203,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,28.93368546,-73.93345523,40.83866997,5895,0.00734,0.268676,0.259484,0.285074,0.000676,0.0,0.049207,0.0,0.000516,0.006492,0.016621,0.001074,0.0,0.0,0.0,0.0,0.0,0.019992,0.0,0.0,0.001293,0.0,0.0,0.0,0.0,0.0,0.0,0.008641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,260.7790481,-73.93620742,40.83470302,5899,0.035332,0.133457,0.246898,0.194051,0.0,2e-05,0.0,0.0,2.7e-05,0.013727,0.035359,0.071316,0.0,0.023902,0.0,0.159395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393,0.0,0.001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770,353.1185794,-73.93413082,40.81775881,5900,0.033402,0.379465,0.074367,0.349922,0.028398,0.0,0.002887,0.01066,0.000578,0.064957,0.037586,0.005773,0.005719,0.003434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,5.725504563,-73.93429449,40.81561864,5902,0.083789,0.302965,0.122148,0.297621,0.026773,0.0,0.030172,0.0,0.001922,0.07982,0.013266,0.027262,0.0,0.001324,0.0,0.006027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,5.725504563,-73.93416231,40.81679895,5904,0.050246,0.337219,0.092484,0.245188,0.070609,0.0,0.020277,0.0,0.0,0.05175,0.104961,0.006051,0.0,3.5e-05,0.0,0.001621,0.0,0.0,0.0,0.0,0.000426,0.0,0.0,0.0,0.0,0.0,0.0,0.019133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4778,316.4539262,-73.9333135,40.80649361,5907,0.000188,0.302059,0.124391,0.154195,0.15209,0.0,0.0815,0.0,0.0,0.060992,0.000469,0.009297,0.0,0.004398,0.0,0.0,0.0,0.016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091496,0.001629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,319.4476587,-73.93189853,40.80497613,5909,0.218324,0.341691,0.019844,0.27325,0.0,0.0,0.043688,0.0,0.001688,0.093762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598,0.0,0.007141,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4783,352.8225302,-73.93028325,40.80240762,5911,0.157461,0.239484,0.001312,0.277801,0.0,0.0,0.100934,0.0,5.1e-05,0.052074,0.036676,0.0,0.0,0.002066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.122031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,36.92993384,-73.93121877,40.84231825,5912,0.092223,0.192801,0.17425,0.27843,0.018695,0.0,0.003938,0.0,0.0,0.019539,0.0,0.051293,0.0,0.0,0.0,0.089605,0.0,0.021609,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.057602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,25.4453989,-73.92953204,40.84561318,5918,0.148914,0.159984,0.062441,0.37148,0.000184,0.0,0.020324,0.0,0.0,0.03959,0.0,0.028285,0.0,0.0,0.0,9.4e-05,0.0,0.009336,0.0,0.0,0.003848,0.0,0.0,0.0,0.0,0.0,0.0,0.155129,0.000391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,34.6915711,-73.92870196,40.84678549,5920,0.124457,0.18441,0.106809,0.296336,0.0,0.0,0.002289,0.0,0.0,0.025328,0.011738,0.056254,0.0,0.0,0.0,0.071094,0.0,0.0,0.0,0.0,0.00173,0.0,0.0,0.0,0.0,3.5e-05,0.0,0.118344,0.000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4791,35.11886282,-73.92880848,40.84680627,5922,0.093035,0.161648,0.169332,0.370777,0.0,0.0,0.002887,0.0,0.0,0.008141,0.000133,0.034449,0.0,0.0,0.0,0.04366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4793,25.54173497,-73.92963749,40.84562311,5928,0.04932,0.106043,0.053547,0.337453,0.0,0.0,0.002555,0.0,0.0,0.078133,0.098027,0.008547,0.0,0.0,0.0,1.2e-05,0.0,0.010348,0.0,0.0,0.0,0.0,0.172258,0.0,0.0,0.0,0.0,0.083758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,30.77583378,-73.93141037,40.84181273,5934,0.208176,0.210734,0.047965,0.280676,0.000402,0.0,0.0,0.0,0.0,0.031531,0.0,0.048914,0.0,0.0,0.0,0.003707,0.0,0.0,0.0,0.0,0.093402,0.0,0.0,0.0,0.0,0.0,0.0,0.074469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,30.77583378,-73.93109845,40.84231805,5935,0.022504,0.369297,0.113473,0.365305,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.029645,0.0,0.0,0.0,0.010699,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.029953,0.001023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,0.446798745,-73.92912623,40.79929296,5938,0.082258,0.338297,0.083207,0.324848,0.0,0.0,0.024949,0.0,0.001137,0.022109,0.002988,0.030566,0.0,0.0,0.0,0.020723,0.00207,0.0,0.0,0.0,0.028152,0.0,0.0,0.0,0.0,0.0,0.0,0.023586,0.015109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,346.340461,-73.9294723,40.7980816,5939,0.098102,0.294254,0.097973,0.31025,0.0,0.0,0.155309,0.0,0.000102,0.005254,0.0,0.0,0.0,0.0,0.0,0.002656,0.0,0.0,0.0,0.0,0.010738,0.0,0.0,0.0,0.0,0.0,0.0,0.025363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,346.340461,-73.92963851,40.79865171,5940,0.033184,0.190246,0.299508,0.169832,0.117906,0.0,0.141969,0.0,0.0,0.011961,0.000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,346.340461,-73.92990956,40.79979693,5942,0.297902,0.149352,0.037711,0.283367,0.060227,0.0,0.049504,0.0,0.0,0.072227,0.004137,0.0,0.0,0.0,0.0,0.0,0.0,0.02352,0.0,0.0,0.022055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,36.54464843,-73.91949263,40.86037487,5943,0.115,0.332277,0.089746,0.278902,0.050242,0.0,0.036371,0.0,5.5e-05,0.004051,0.019152,0.0,0.0,0.008246,0.0,0.0,0.014156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,36.3167013,-73.91902805,40.86100566,5944,0.035887,0.272402,0.193605,0.315562,0.006441,0.0,0.004066,0.0,4.3e-05,0.0,0.005402,0.0,0.0,0.0,0.0,0.0,0.039484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,35.99539819,-73.91857886,40.86162242,5945,0.065039,0.299551,0.191938,0.259234,0.000453,0.0,0.134832,0.0,3.1e-05,0.001238,0.012418,0.0,0.0,0.001402,0.0,0.006332,0.003473,0.0,0.0,0.0,0.0,0.014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,36.2437299,-73.9181179,40.86225259,5946,0.17773,0.336086,0.014855,0.330328,0.005238,0.0,0.019559,0.0,0.0,0.022242,0.004312,0.0,0.0,0.022535,0.004969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4803,36.25155269,-73.91766302,40.86287298,5947,0.081207,0.359965,0.069266,0.311312,0.000992,0.00027,0.115688,0.0,0.000406,5.9e-05,0.004621,0.0,0.0,0.014707,0.0,0.0,0.019738,0.0,0.0,0.0,0.0,0.001133,0.0,0.0,0.0,0.001297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804,36.2519197,-73.91720423,40.86349865,5948,0.043613,0.422512,0.031793,0.365562,0.00018,0.00025,0.094297,0.0,0.002348,0.02332,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.015977,0.0,0.0,0.0,0.000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4806,35.28175487,-73.91907268,40.86427858,5952,0.041555,0.020266,0.0,0.248848,0.004473,0.023883,0.133871,0.0,0.0,0.288078,5.1e-05,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165938,0.0,0.0,0.0,0.028629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809,35.58344549,-73.91993077,40.86308885,5953,0.109078,0.231496,0.179844,0.386188,0.011633,0.000434,0.065145,0.0,0.001574,0.0,0.0,0.0,0.0,0.010633,0.001715,0.0,0.0,0.000434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4810,36.60008686,-73.92041937,40.86241328,5954,0.091777,0.352422,0.064621,0.402484,0.035785,0.000691,0.016238,0.0,3.1e-05,0.004109,0.00093,0.0,0.0,9.8e-05,0.0,0.0,0.003809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4811,36.27359149,-73.92088065,40.86179043,5955,0.159754,0.236223,0.150352,0.370344,0.006199,0.00173,0.069238,0.0,0.001223,0.0,0.0,0.0,0.000223,0.001145,0.002973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4813,37.51596328,-73.91858061,40.86493394,5956,0.32732,0.000496,0.014949,0.260688,0.0,0.0,0.149801,0.0,0.0,0.024746,0.0,0.0,0.0,0.0,0.0,0.0,0.027824,0.0,0.0,0.0,0.0,0.0,0.173949,0.0,0.0,0.0,0.000246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,36.8933713,-73.91668686,40.86750116,5959,0.299582,0.068148,8e-06,0.323375,0.016719,0.001215,0.071703,0.0,0.0,0.023023,0.001129,0.0,0.0,0.009266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4818,36.04600817,-73.9162385,40.8681131,5960,0.523293,0.0,0.010852,0.337863,0.000852,0.0,0.112418,0.0,0.0,0.0,0.0,0.0,0.0,0.005645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4819,35.64478117,-73.91579231,40.86873325,5961,0.429047,0.00182,0.019191,0.312984,0.004992,0.000289,0.083262,0.0,0.0,0.034223,0.014363,0.0,0.0,0.002961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089078,0.0,0.0,0.0,0.003863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4820,35.64408763,-73.91533493,40.86937108,5962,0.25609,0.003902,0.0,0.272887,0.094496,0.006129,0.047902,0.0,0.0,0.096516,0.0,0.0,0.0,0.004172,0.000523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172766,0.0,0.0,0.0,0.015492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4821,37.25742186,-73.91484107,40.87003108,5963,0.100949,0.23432,1.2e-05,0.382324,0.000273,0.000973,0.082762,0.0,0.0,0.03316,0.0,0.0,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163895,0.0,0.0,0.0,0.000535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,2.561885875,-73.9443931,40.78167816,5966,0.099059,0.299332,0.113312,0.269668,0.003363,0.0,0.001191,0.0,0.001871,0.183434,0.022375,0.000324,0.0,0.0,0.0,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4827,118.2859753,-73.94423189,40.78296556,5968,0.020914,0.275367,0.023727,0.262223,0.093461,0.004457,0.08318,0.0,0.002691,0.008359,2.3e-05,0.0,0.0,0.067199,0.0,0.0,0.0,0.000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4830,108.2588745,-73.94416816,40.78307755,5969,0.081828,0.214012,0.0175,0.394355,0.009086,0.000492,0.062277,0.0,0.0,0.0,0.001461,0.0,0.0,0.002789,0.0,0.00082,0.0,0.000453,0.0,0.0,0.013926,0.0,0.0,0.0,0.0,0.0,0.0,0.200711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,345.6589739,-73.93297189,40.80323994,5974,0.095941,0.392734,0.037082,0.388582,0.028945,0.0,0.047965,0.0,0.001254,0.0,0.002914,0.0,0.0,0.001477,0.0,0.0,0.000578,0.001719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,292.8422872,-73.93209015,40.85352362,5979,0.282332,0.245289,0.04518,0.280973,0.040633,0.0,0.102824,0.0,0.001402,5.1e-05,0.0,0.0,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4854,282.0523769,-73.93661649,40.85503893,5983,0.308484,0.125008,0.048352,0.323691,0.080168,0.010117,0.024293,0.0,0.0,0.0,0.0,0.0,0.076133,0.0,0.0,0.0,0.002062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,293.1454201,-73.93846921,40.85584281,5985,0.015441,0.235043,0.32441,0.199391,0.051574,0.00048,0.11066,0.0,0.000191,0.020316,0.028285,0.0,0.0,0.0,0.0,0.0,0.0,0.002934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4858,291.6055365,-73.91951888,40.86802126,5987,0.24807,0.227785,0.044488,0.363602,0.082531,0.00523,0.025164,0.0,0.000855,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,292.9548635,-73.92102022,40.86122198,5993,0.126375,0.085234,0.321293,0.339719,0.072793,0.000906,0.038406,0.0,9.8e-05,8.2e-05,0.002691,0.003199,0.0,0.00168,0.0,0.0,0.0,0.000473,0.0,0.0,0.003723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,318.8491783,-73.93289526,40.80632216,5998,0.007875,0.343473,0.117801,0.223906,0.0,0.0,0.019344,0.0,0.0,0.181715,0.045539,0.018012,0.0,0.0,0.0,0.015523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,45.70329615,-73.93256611,40.80383314,6000,0.048066,0.384582,0.103895,0.397781,0.012344,0.0,0.011246,0.0,0.000293,0.027285,4e-06,0.0,0.0,0.002449,0.0,0.001309,0.0,0.000902,0.0,0.0,0.009844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,309.0367965,-73.9349919,40.80916974,6001,0.177105,0.237609,0.115309,0.309406,0.023273,0.0,0.047422,0.0,9e-05,0.069051,0.018785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4870,2.099720185,-73.9347725,40.81041227,6004,0.0,0.002441,0.0,0.246367,0.0,0.0,0.002434,0.0,0.0,0.503434,0.054664,0.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,334.2069971,-73.98235587,40.7681999,6006,0.420191,0.02491,0.10177,0.327574,0.066184,0.008121,0.038887,0.0,0.0,0.0,0.0,0.0,0.000738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,293.293556,-73.9205642,40.86184645,6010,0.153328,0.117816,0.274316,0.252176,0.02893,0.009672,0.148727,0.0,0.0,0.0,0.004102,0.0,0.0,0.0,0.001773,0.0,0.00916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,293.0177723,-73.94441447,40.82138161,6015,0.166566,0.154461,0.213562,0.305492,0.041738,0.002598,0.099875,0.0,0.001836,0.0,0.003895,0.00968,0.0,0.0,0.0,0.0,0.0,0.000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4892,292.8168751,-73.94329715,40.82090703,6020,0.206473,0.053145,0.276887,0.337547,0.076582,0.004344,0.009992,0.0,0.0,0.000211,7.4e-05,0.0,0.0,0.001547,0.0,0.01091,0.0,0.0,0.0,0.0,0.0,0.003129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
