ORIG_FID,bike_lane,bike_trafd,frm_lvl_co,full_stree,l_blkfc_id,l_high_hn,l_low_hn,l_zip,date_modif,time_modif,physicalid,post_direc,post_modif,post_type,pre_direct,pre_modifi,pre_type,r_blkfc_id,r_high_hn,r_low_hn,r_zip,rw_type,shape_leng,snow_pri,st_label,st_name,st_width,status,to_lvl_co,trafdir,D_Angle,POINT_X,POINT_Y,SVI_ID
12499,,,13,E  93 ST,1322603618,299,201,10128.0,1/8/2021,00:00:00,189741,,,ST,E,,,1322603044,298,200,10128.0,1,705.1634393,C,E 93 ST,93,30,2,13,TF,112.8857673,-73.94855074,40.78233794,14475
7011,,,13,E  97 ST,1322603068,299,201,10029.0,10/5/2020,00:00:00,81550,,,ST,E,,,1322607205,298,200,10029.0,1,708.1731256,C,E 97 ST,97,50,2,13,TW,112.7743753,-73.94663648,40.78496166,8469
1792,1.0,TF,13,2 AVE,1322606323,1963,1947,10029.0,8/28/2020,00:00:00,2178,,,AVE,,,,1322606943,1964,1944,10029.0,1,263.4468832,C,2 AVE,2,65,2,13,TF,36.04379406,-73.94488054,40.78728942,2220
12826,1.0,TF,13,2 AVE,1322606323,1943,1941,10029.0,5/2/2022,00:00:00,192521,,,AVE,,,,1322607356,1940,1918,10029.0,1,227.9292384,C,2 AVE,2,75,2,13,TF,36.17672749,-73.9453447,40.78665236,14978
12827,,,13,PEDESTRIAN PATH,0,,,10029.0,,,192522,,,PATH,,,,0,,,10029.0,6,259.9703711,,PEDESTRIAN PATH,PEDESTRIAN,0,2,13,NV,133.2866122,-73.94548166,40.78682738,14979
1794,1.0,TF,13,2 AVE,1322601767,1999,1985,10029.0,8/28/2020,00:00:00,2180,,,AVE,,,,1322604677,1998,1984,10029.0,1,262.9232459,C,2 AVE,2,65,2,13,TF,36.21765363,-73.94397059,40.78853476,2222
8044,,,13,E  103 ST,1322600484,297,231,10029.0,3/17/2017,00:00:00,97553,,,ST,E,,,1322608216,298,232,10029.0,1,247.9179159,V,E 103 ST,103,16,2,13,TW,111.950602,-73.94409986,40.78878301,9923
1799,1.0,TF,13,2 AVE,1322606447,2115,2091,10029.0,8/28/2020,00:00:00,2185,,,AVE,,,,1322606693,2120,2096,10029.0,1,266.9246697,C,2 AVE,2,60,2,13,TF,36.2342118,-73.941153,40.79238561,2227
7541,,,13,E  109 ST,1322604404,299,193,10029.0,3/17/2017,00:00:00,89928,,,ST,E,,,1322602545,298,200,10029.0,1,708.1696814,C,E 109 ST,109,50,2,13,TF,112.8186639,-73.94108303,40.79256689,9281
8509,1.0,TF,13,2 AVE,1322606447,2089,2081,10029.0,8/28/2020,00:00:00,116715,,,AVE,,,,1322600983,2094,2086,10029.0,1,264.1860103,C,2 AVE,2,60,2,13,TF,36.00325178,-73.94161616,40.79175226,10436
1802,1.0,TF,13,2 AVE,1322607083,2181,2159,10029.0,8/28/2020,00:00:00,2188,,,AVE,,,,1322604254,2176,2162,10029.0,1,271.1210586,C,2 AVE,2,60,2,13,TF,36.2392348,-73.9397554,40.79429597,2230
7081,,,13,E  112 ST,1322602979,299,201,10029.0,3/17/2017,00:00:00,81851,,,ST,E,,,1322605012,298,200,10029.0,1,709.7525885,C,E 112 ST,112,50,2,13,FT,112.6828618,-73.93968439,40.79448985,8602
1803,1.0,TF,13,2 AVE,1322602978,2193,2183,10029.0,8/28/2020,00:00:00,2189,,,AVE,,,,1322601502,2198,2178,10029.0,1,252.0167348,C,2 AVE,2,70,2,13,TF,36.14325546,-73.93927972,40.79494666,2231
7813,,,13,E  113 ST,1322606557,299,201,10029.0,3/17/2017,00:00:00,92927,,,ST,E,,,1322607713,298,200,10029.0,1,414.4247528,H,E 113 ST,113,32,2,13,TW,113.4644092,-73.93939845,40.79516315,9632
5330,,,13,E  115 ST,1322603676,299,201,10029.0,3/17/2017,00:00:00,28039,,,ST,E,,,1322602981,296,200,10029.0,1,710.253272,C,E 115 ST,115,48,2,13,TF,113.2449845,-73.93833572,40.79632322,6579
1804,1.0,TF,13,2 AVE,1322602982,2239,2195,10029.0,8/28/2020,00:00:00,2190,,,AVE,,,,1322601500,2232,2200,10029.0,1,513.048411,C,2 AVE,2,70,2,13,TF,36.29843914,-73.9388367,40.79555051,2232
12570,,,13,E  116 ST,1322602256,299,201,10029.0,3/10/2021,00:00:00,190356,,,ST,E,,,1322603674,298,200,10029.0,1,710.8208083,C,E 116 ST,116,60,2,13,TW,112.7803706,-73.93783166,40.79702665,14602
1806,1.0,TF,13,2 AVE,1322602257,2281,2261,10035.0,8/28/2020,00:00:00,2192,,,AVE,,,,1322601789,2278,2260,10035.0,1,281.7833221,C,2 AVE,2,60,2,13,TF,36.15623652,-73.93742437,40.79748222,2235
5190,,,13,E  117 ST,1322603540,299,201,10035.0,1/3/2019,00:00:00,26987,,,ST,E,,,1322602258,298,200,10035.0,1,709.8064413,C,E 117 ST,117,30,2,13,TF,112.9033445,-73.93733321,40.79770111,6385
1809,1.0,TF,13,2 AVE,1322603203,2339,2321,10035.0,8/28/2020,00:00:00,2195,,,AVE,,,,1322603786,2344,2322,10035.0,1,267.0562353,C,2 AVE,2,60,2,13,TF,35.93482809,-73.93601267,40.79941628,2238
7284,2.0,FT,13,E  120 ST,1322602261,299,201,10035.0,4/19/2018,00:00:00,82685,,,ST,E,,,1322603204,298,200,10035.0,1,709.2178061,C,E 120 ST,120,30,2,13,FT,112.516697,-73.93595027,40.79960007,8907
1810,1.0,TF,13,2 AVE,1322607026,2441,2417,10035.0,8/28/2020,00:00:00,2201,,,AVE,,,,1322604160,2436,2416,10035.0,1,280.3447169,C,2 AVE,2,60,2,13,TF,35.71585395,-73.93371529,40.80255908,2239
5022,,,13,E  125 ST,1322601291,299,201,10035.0,4/15/2019,00:00:00,26778,,,ST,E,,,1322604814,298,200,10035.0,1,709.7166933,C,E 125 ST,125,60,2,13,TW,112.9356076,-73.93362854,40.80277422,6168
5105,,,13,E  124 ST,1322604812,299,201,10035.0,3/17/2017,00:00:00,26881,,,ST,E,,,1322602456,298,200,10035.0,1,711.5976325,C,E 124 ST,124,30,2,13,FT,112.8390458,-73.9341209,40.80210175,6261
10840,1.0,TF,13,2 AVE,1322602455,2413,2399,10035.0,4/15/2019,00:00:00,168162,,,AVE,,,,1322607915,0,0,10035.0,1,213.001373,C,2 AVE,2,62,2,13,TF,35.1861494,-73.93419071,40.80193746,12385
1811,,,13,2 AVE,1322601290,2459,2443,10035.0,8/28/2020,00:00:00,2202,,,AVE,,,,1322602919,2458,2438,10035.0,1,280.8210366,C,2 AVE,2,60,2,13,TF,36.29851995,-73.9332249,40.80323079,2240
1812,,,13,2 AVE,1322607085,2479,2461,10035.0,8/28/2020,00:00:00,2203,,,AVE,,,,1322607936,2478,2460,10035.0,1,260.4026185,C,2 AVE,2,60,2,13,TF,33.21967372,-73.93275674,40.80392201,2241
7302,,,13,E  127 ST,1322603502,299,201,10035.0,9/23/2020,00:00:00,82710,,,ST,E,,,1322605021,298,200,10035.0,1,698.4252984,C,E 127 ST,127,30,2,13,FT,112.8295266,-73.93268051,40.80407245,8935
1822,1.0,TF,13,2 AVE,1222603533,601,585,10016.0,8/28/2020,00:00:00,2213,,,AVE,,,,1222603237,0,0,10016.0,1,253.2651826,C,2 AVE,2,70,2,13,TF,32.36856787,-73.97644276,40.74397407,2245
7705,,,13,E  33 ST,1222601566,299,201,10016.0,3/17/2017,00:00:00,91644,,,ST,E,,,1222603534,298,200,10016.0,1,713.1141017,C,E 33 ST,33,30,2,13,TF,113.1491429,-73.97642301,40.74412401,9485
1823,1.0,TF,13,2 AVE,1222601049,583,563,10016.0,8/28/2020,00:00:00,2214,,,AVE,,,,1222603237,596,560,10016.0,1,256.8293494,C,2 AVE,2,70,2,13,TF,35.75714301,-73.97685888,40.74333613,2246
11901,,,13,E  32 ST,1222603532,299,201,10016.0,12/15/2017,00:00:00,183051,,,ST,E,,,1222605646,298,0,10016.0,1,728.4121308,S,E 32 ST,32,32,2,13,FT,112.9088467,-73.97687018,40.7435196,13822
1824,1.0,TF,13,2 AVE,1222600595,561,543,10016.0,8/28/2020,00:00:00,2215,,,AVE,,,,1222603237,558,542,10016.0,1,255.0251107,C,2 AVE,2,70,2,13,TF,38.54725134,-73.97731281,40.74272003,2247
6848,,,13,E  31 ST,1222601048,299,201,10016.0,3/17/2017,00:00:00,79995,,,ST,E,,,1222600594,298,200,10016.0,1,729.4174114,S,E 31 ST,31,32,2,13,TF,112.869808,-73.97731925,40.74290204,8174
1825,1.0,TF,13,2 AVE,1222603847,541,521,10016.0,8/28/2020,00:00:00,2216,,,AVE,,,,1222604591,540,522,10016.0,1,260.7182795,C,2 AVE,2,70,2,13,TF,38.36341858,-73.97779958,40.74210814,2248
11911,3.0,FT,13,E  30 ST,1222600596,299,0,10016.0,1/3/2019,00:00:00,183083,,,ST,E,,,1222606383,298,200,10016.0,1,719.3927148,C,E 30 ST,30,30,2,13,FT,112.6462011,-73.9777665,40.74229127,13852
1826,1.0,TF,13,2 AVE,1222600833,519,501,10016.0,8/28/2020,00:00:00,2217,,,AVE,,,,1222602738,520,500,10016.0,1,258.0051794,C,2 AVE,2,70,2,13,TF,35.84246318,-73.97826875,40.74150325,2249
7852,1.0,TF,13,E  29 ST,1222603846,299,201,10016.0,4/14/2020,00:00:00,95955,,,ST,E,,,1222600834,298,200,10016.0,1,710.1885139,C,E 29 ST,29,35,2,13,TF,112.8492875,-73.978221,40.74166478,9693
1835,1.0,TF,13,2 AVE,1222601796,343,329,10003.0,8/28/2020,00:00:00,2226,,,AVE,,,,1222604678,342,328,10003.0,1,245.6317556,C,2 AVE,2,58,2,13,TF,36.42889791,-73.98234842,40.73590965,2258
5780,3.0,FT,13,E  20 ST,1222602392,299,201,10003.0,4/19/2018,00:00:00,67893,,,ST,E,,,1222605830,298,200,10003.0,1,709.5547632,C,E 20 ST,20,32,2,13,FT,112.8210628,-73.98231814,40.73604118,6988
1837,1.0,TF,13,2 AVE,1222606226,309,299,10003.0,8/28/2020,00:00:00,2228,,,AVE,,,,1222601848,308,294,10003.0,1,242.416728,C,2 AVE,2,58,2,13,TF,36.98818342,-73.98319138,40.73473506,2260
7729,,,13,E  18 ST,1222601385,299,201,10003.0,3/17/2017,00:00:00,92203,,,ST,E,,,1222603298,298,200,10003.0,1,712.7758551,C,E 18 ST,18,30,2,13,FT,112.9587248,-73.98317358,40.73486337,9518
1845,1.0,TF,13,2 AVE,1222600742,131,119,10003.0,8/28/2020,00:00:00,2237,,,AVE,,,,1222605048,130,118,10003.0,1,257.1619567,C,2 AVE,2,58,2,13,TF,35.88776074,-73.98777092,40.72845786,2269
8196,,,13,ST MARKS PL,1222602266,37,1,10003.0,1/5/2021,00:00:00,101338,,,PL,,,,1222600741,36,2,10003.0,1,717.8300973,C,ST MARKS PL,ST MARKS,30,2,13,FT,113.1207433,-73.98774557,40.72862668,10093
1846,1.0,TF,13,2 AVE,1222602706,117,103,10003.0,8/28/2020,00:00:00,2238,,,AVE,,,,1222605926,116,104,10003.0,1,239.5576612,C,2 AVE,2,56,2,13,TF,36.07019109,-73.98818832,40.72788162,2270
6957,,,13,E  7 ST,1222605561,45,15,10003.0,3/17/2017,00:00:00,81197,,,ST,E,,,1222602707,46,16,10003.0,1,532.2462718,C,E 7 ST,7,34,2,13,TF,113.1735967,-73.98815483,40.72799207,8400
1847,1.0,TF,13,2 AVE,1222604965,101,87,10003.0,8/28/2020,00:00:00,2239,,,AVE,,,,1222602867,102,88,10003.0,1,258.4891488,C,2 AVE,2,56,2,13,TF,35.66182475,-73.98863861,40.72726136,2271
11737,,,13,E  6 ST,1222602705,299,211,10003.0,1/5/2018,00:00:00,181298,,,ST,E,,,1222606699,298,208,10003.0,1,532.8738259,C,E 6 ST,6,34,2,13,FT,112.5990889,-73.98857984,40.72741907,13578
1848,1.0,TF,13,2 AVE,1222602834,85,69,10003.0,8/28/2020,00:00:00,2240,,,AVE,,,,1222604576,86,72,10003.0,1,248.1811641,C,2 AVE,2,56,2,13,TF,36.91715339,-73.98907244,40.72666225,2272
11749,,,13,E  5 ST,1222604964,299,201,10003.0,6/29/2017,00:00:00,181350,,,ST,E,,,1222602835,298,200,10003.0,1,696.8122333,C,E 5 ST,5,34,2,13,TF,112.8496993,-73.98899506,40.72678319,13591
12540,,,13,PARK AVE,1322602097,1914,1900,10035.0,3/2/2021,00:00:00,190074,,,AVE,,,,1322606657,0,0,10035.0,1,259.9085711,C,PARK AVE,PARK,24,2,13,TF,36.53299807,-73.93696023,40.80813282,14548
1903,,,13,PARK AVE,1322601914,1898,1880,10035.0,8/28/2020,00:00:00,2298,,,AVE,,,,1322603133,0,0,10035.0,1,259.6770085,C,PARK AVE,PARK,24,2,13,TF,36.57284968,-73.93742054,40.8075117,2324
1913,,,13,PARK AVE,1322601793,1696,1678,10035.0,8/28/2020,00:00:00,2308,,,AVE,,,,1322607394,0,0,10035.0,1,261.6115601,C,PARK AVE,PARK,30,2,13,TF,36.27333493,-73.94206486,40.80114759,2334
12630,,,13,PARK AVE,1322604012,1656,1640,10035.0,3/22/2021,00:00:00,190921,,,AVE,,,,1322607324,0,0,10035.0,1,281.2055355,C,PARK AVE,PARK,30,2,13,TF,36.23500359,-73.9430217,40.79984479,14697
1926,,,13,PARK AVE,1322606101,1374,1348,10029.0,8/28/2020,00:00:00,2322,,,AVE,,,,1322604484,0,0,10029.0,1,261.2892778,C,PARK AVE,PARK,24,2,13,TF,36.47860446,-73.9495416,40.79090287,2347
1940,,,13,PARK AVE,1322602537,994,976,10028.0,8/28/2020,00:00:00,2339,,,AVE,,,,1322607765,0,0,10028.0,1,264.5337748,C,PARK AVE,PARK,42,2,13,TF,35.94267221,-73.9583844,40.77875272,2363
1960,,,13,PARK AVE,1222604260,556,538,10065.0,8/28/2020,00:00:00,2361,,,AVE,,,,1222606934,0,0,10065.0,1,260.7626955,C,PARK AVE,PARK,42,2,13,TF,35.54018091,-73.96864181,40.76468736,2383
1963,,,13,PARK AVE,1222604733,500,474,10022.0,8/28/2020,00:00:00,2364,,,AVE,,,,1222607516,0,0,10022.0,1,260.5004492,C,PARK AVE,PARK,44,2,13,TF,35.85517932,-73.97000992,40.76281272,2386
1965,,,13,PARK AVE,1222601775,456,432,10022.0,8/28/2020,00:00:00,2366,,,AVE,,,,1222605768,0,0,10022.0,1,280.1106279,C,PARK AVE,PARK,44,2,13,TF,34.99754356,-73.97099718,40.76146376,2388
1967,,,13,PARK AVE,1222606378,416,400,10022.0,8/28/2020,00:00:00,2368,,,AVE,,,,1222607515,0,0,10022.0,1,262.8658177,C,PARK AVE,PARK,44,2,13,TF,36.33637099,-73.97190825,40.7602038,2390
1968,,,13,PARK AVE,1222600870,398,378,10022.0,8/28/2020,00:00:00,2369,,,AVE,,,,1222606877,0,0,10022.0,1,259.5923435,C,PARK AVE,PARK,44,2,13,TF,35.66091093,-73.97236272,40.75958244,2391
1972,,,13,PARK AVE,1222603595,294,280,10017.0,8/28/2020,00:00:00,2374,,,AVE,,,,1222604569,0,0,10017.0,1,262.0488279,C,PARK AVE,PARK,44,2,13,TF,35.37686553,-73.97464424,40.75644839,2395
1973,,,13,PARK AVE,1222603269,278,260,10017.0,8/28/2020,00:00:00,2375,,,AVE,,,,1222604616,0,0,10017.0,1,260.5418647,C,PARK AVE,PARK,44,2,13,TF,36.26702394,-73.97509494,40.75581849,2396
6826,,,13,E  46 ST,1222604137,99,49,10017.0,3/17/2017,00:00:00,79968,,,ST,E,,,1222602800,74,60,10017.0,1,195.4202188,S,E 46 ST,46,34,2,13,FT,112.8562038,-73.97596848,40.7547436,8134
1981,,,13,PARK AVE,1222605147,0,0,10022.0,8/28/2020,00:00:00,2388,,,AVE,,,,1222605829,401,381,10022.0,1,260.4755342,C,PARK AVE,PARK,44,2,13,FT,36.12977593,-73.97216045,40.75949376,2404
2004,,,13,PARK AVE,1322603529,0,0,10075.0,8/28/2020,00:00:00,2412,,,AVE,,,,1322606482,881,863,10075.0,1,263.0829596,C,PARK AVE,PARK,42,2,13,FT,36.33360517,-73.96101608,40.77475715,2427
12575,,,13,PARK AVE,1322607758,0,0,10075.0,3/11/2021,00:00:00,190423,,,AVE,,,,1322601797,861,837,10075.0,1,264.4812641,C,PARK AVE,PARK,42,2,13,FT,35.60349056,-73.96147874,40.774124,14610
2007,,,13,PARK AVE,1322607763,0,0,10028.0,8/28/2020,00:00:00,2416,,,AVE,,,,1322606096,959,939,10028.0,1,264.4658489,C,PARK AVE,PARK,42,2,13,FT,35.89504017,-73.95909415,40.77739418,2430
12579,,,13,PARK AVE,1322604002,0,0,10028.0,3/12/2021,00:00:00,190498,,,AVE,,,,1322606660,937,921,10028.0,1,265.1531384,C,PARK AVE,PARK,42,2,13,FT,35.91179809,-73.95955572,40.77675653,14617
2032,,,13,PARK AVE,1322603853,0,0,10029.0,8/28/2020,00:00:00,2444,,,AVE,,,,1322602499,1509,1499,10029.0,1,254.1187304,C,PARK AVE,PARK,24,2,13,FT,35.51716126,-73.94599903,40.79528773,2455
12631,,,13,PARK AVE,1322607326,0,0,10035.0,3/22/2021,00:00:00,190922,,,AVE,,,,1322603310,1655,1641,10035.0,1,281.2075202,C,PARK AVE,PARK,24,2,13,FT,35.53744786,-73.9427551,40.79973308,14698
2041,,,13,PARK AVE,1322605109,0,0,10035.0,8/28/2020,00:00:00,2454,,,AVE,,,,1322602324,1757,1739,10035.0,1,262.1026925,C,PARK AVE,PARK,24,2,13,FT,36.62804178,-73.94042537,40.80292088,2463
2100,,,13,PARK AVE S,1222602976,422,404,10016.0,8/28/2020,00:00:00,2544,S,,AVE,,,,1222606876,0,0,10016.0,1,258.3444915,C,PARK AVE S,PARK,30,2,13,TF,36.07093565,-73.98378764,40.74382959,2541
2115,,,13,PARK AVE S,1222606835,0,0,10016.0,8/28/2020,00:00:00,2559,S,,AVE,,,,1222603309,421,403,10016.0,1,257.3873776,C,PARK AVE S,PARK,30,2,13,FT,36.20063247,-73.98365779,40.74377822,2556
4570,3.0,TW,13,W  106 ST,1322606631,298,264,10025.0,4/19/2018,00:00:00,23251,,,ST,W,,,1322603103,299,271,10025.0,1,186.9808072,C,W 106 ST,106,60,2,13,TW,291.7013599,-73.96853708,40.80161695,5593
10984,3.0,TW,13,W  END AVE,1322601582,935,921,10025.0,8/28/2020,00:00:00,172249,,,AVE,W,,,1322603267,936,920,10025.0,1,278.391685,C,W END AVE,END,60,2,13,TW,34.97379366,-73.96871282,40.80144571,12623
2307,3.0,TW,13,W  END AVE,1322607262,457,441,10024.0,8/28/2020,00:00:00,2784,,,AVE,W,,,1322601601,456,438,10024.0,1,264.418246,C,W END AVE,END,60,2,13,TW,35.86882582,-73.97985563,40.78614176,2714
11895,,,13,W  82 ST,1322601602,298,240,10024.0,12/15/2017,00:00:00,183040,,,ST,W,,,1322603323,299,0,10024.0,1,351.4959471,C,W 82 ST,82,30,2,13,TF,292.8175244,-73.97972793,40.78628993,13808
6838,2.0,FT,13,W  77 ST,1322601541,298,238,10024.0,4/19/2018,00:00:00,79981,,,ST,W,,,1322603636,299,233,10024.0,1,383.7601159,C,W 77 ST,77,30,2,13,FT,292.8377704,-73.98200835,40.78297759,8155
12588,3.0,TW,13,W  END AVE,1322607078,357,339,10024.0,5/2/2022,00:00:00,190557,,,AVE,W,,,1322606216,358,0,10024.0,1,264.3995656,C,W END AVE,END,60,2,13,TW,36.19763664,-73.98223929,40.78287213,14631
2312,3.0,TW,13,W  END AVE,1322606247,287,281,10023.0,8/28/2020,00:00:00,2792,,,AVE,W,,,1322606779,298,276,10023.0,1,264.8249476,C,W END AVE,END,60,2,13,TW,35.22906098,-73.98363572,40.78097466,2719
11451,,,13,W  74 ST,1322603848,298,210,10023.0,3/21/2017,00:00:00,176478,,,ST,W,,,1322604686,299,211,10023.0,1,601.2669733,S,W 74 ST,74,30,2,13,TF,292.8813124,-73.98326922,40.78102166,13262
2314,,,13,W  END AVE,1322606325,237,219,10023.0,8/28/2020,00:00:00,2795,,,AVE,W,,,1322604293,244,218,10023.0,1,270.2582777,C,W END AVE,END,60,2,13,TW,36.00416094,-73.98509902,40.77895607,2721
12504,,,13,W  71 ST,1322606893,298,200,10023.0,1/25/2021,00:00:00,189747,,,ST,W,,,1322602494,299,201,10023.0,1,884.5546221,C,W 71 ST,71,30,2,13,FT,292.8458376,-73.98491906,40.77910087,14499
2430,,,13,BROADWAY,1322607816,0,0,10031.0,4/15/2019,00:00:00,2942,,,,,,,1322603685,3578,3560,10031.0,1,259.9007552,C,BROADWAY,BROADWAY,40,2,13,FT,36.3110872,-73.94950603,40.82753925,2835
12212,,,13,BROADWAY,1322603394,5021,5001,10034.0,5/20/2019,00:00:00,186204,,,,,,,1322604260,5038,5034,10034.0,1,193.2805357,C,BROADWAY,BROADWAY,60,2,13,TW,63.06676641,-73.91678453,40.86929328,14208
7233,,,13,W  215 ST,1322606653,504,500,10034.0,4/15/2019,00:00:00,82481,,,ST,W,,,1322606857,503,501,10034.0,1,212.7310542,C,W 215 ST,215,60,2,13,TW,293.2193994,-73.91574633,40.86979255,8842
2565,,,13,RIVERSIDE DR,1322602042,187,179,10024.0,3/17/2017,00:00:00,3114,,,DR,,,,1322604147,188,178,10024.0,1,263.7531627,C,RIVERSIDE DR,RIVERSIDE,46,2,13,TW,46.64404857,-73.97725949,40.79257107,2962
2658,,,13,RIVERSIDE DR,1322607921,347,339,10025.0,1/3/2019,00:00:00,3260,,,DR,,,,1322605701,346,338,10025.0,1,279.8802432,H,RIVERSIDE DR,RIVERSIDE,16,2,13,FT,35.93753885,-73.96969889,40.80274582,3074
7449,,,13,NORFOLK ST,1222603466,183,161,10002.0,3/17/2017,00:00:00,88898,,,ST,,,,1222602953,198,160,10002.0,1,455.0598577,C,NORFOLK ST,NORFOLK,25,2,13,FT,27.32313733,-73.98561251,40.72180012,9170
2730,,,13,LEXINGTON AVE,1222603548,372,352,10017.0,8/28/2020,00:00:00,3352,,,AVE,,,,1222604652,373,355,10017.0,1,257.6631989,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.0879638,-73.97663592,40.75063685,3141
2736,,,13,LEXINGTON AVE,1222602107,474,460,10017.0,8/28/2020,00:00:00,3358,,,AVE,,,,1222604548,475,459,10017.0,1,261.2010987,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.20965573,-73.97429717,40.75384627,3147
2739,,,13,LEXINGTON AVE,1222600745,536,516,10017.0,8/28/2020,00:00:00,3361,,,AVE,,,,1222604121,527,517,10017.0,1,261.0376383,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.02219355,-73.97292636,40.75572383,3150
2743,,,13,LEXINGTON AVE,1222606061,614,596,10022.0,8/28/2020,00:00:00,3365,,,AVE,,,,1222603011,599,595,10022.0,1,260.220672,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.20018275,-73.97109975,40.75822844,3154
2744,,,13,LEXINGTON AVE,1222601794,634,616,10022.0,8/28/2020,00:00:00,3366,,,AVE,,,,1222606152,635,601,10022.0,1,261.6170469,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.22394292,-73.97064278,40.75885239,3155
2748,,,13,LEXINGTON AVE,1222603505,720,700,10022.0,8/28/2020,00:00:00,3370,,,AVE,,,,1222600962,721,701,10022.0,1,279.5809866,C,LEXINGTON AVE,LEXINGTON,56,2,13,TF,36.16010177,-73.96878208,40.76140864,3159
2749,,,13,LEXINGTON AVE,1222604884,740,722,10022.0,8/28/2020,00:00:00,3371,,,AVE,,,,1222606846,741,723,10022.0,1,260.9107046,C,LEXINGTON AVE,LEXINGTON,56,2,13,TF,35.99655535,-73.96829324,40.76208041,3160
2752,,,13,LEXINGTON AVE,1222602994,802,784,10065.0,8/28/2020,00:00:00,3374,,,AVE,,,,1222600711,801,783,10065.0,1,260.6706371,C,LEXINGTON AVE,LEXINGTON,56,2,13,TF,36.22535097,-73.96692033,40.76395929,3163
2755,,,13,LEXINGTON AVE,1222600993,866,844,10065.0,8/28/2020,00:00:00,3377,,,AVE,,,,1222605730,865,841,10065.0,1,260.9249,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.04163224,-73.96555094,40.76583746,3166
2764,,,13,LEXINGTON AVE,1322602236,1054,1036,10021.0,8/28/2020,00:00:00,3387,,,AVE,,,,1322604248,1055,1033,10021.0,1,264.2213764,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.0384469,-73.96089536,40.77221857,3175
2765,,,13,LEXINGTON AVE,1322603249,1078,1056,10021.0,8/28/2020,00:00:00,3388,,,AVE,,,,1322603151,1075,1057,10021.0,1,264.2561383,C,LEXINGTON AVE,LEXINGTON,50,2,13,TF,36.14667048,-73.96043273,40.77285252,3176
2841,,,13,E  6 ST,1222601451,905,801,10009.0,3/17/2017,00:00:00,3469,,,ST,E,,,1222600599,904,800,10009.0,1,349.3618581,C,E 6 ST,6,42,2,13,TW,112.9463131,-73.97579859,40.72203419,3258
2846,,,13,E  6 ST,1222604434,209,201,10003.0,3/17/2017,00:00:00,3476,,,ST,E,,,1222606699,206,200,10003.0,1,177.4506778,C,E 6 ST,6,34,2,13,FT,113.5940923,-73.99023562,40.72810848,3275
2849,,,13,E  43 ST,1222601484,337,301,10017.0,3/17/2017,00:00:00,3479,,,ST,E,,,1222601364,348,300,10017.0,1,560.0587244,H,E 43 ST,43,32,2,13,TF,112.9095472,-73.97007183,40.7498003,3284
13045,,,17,TUDOR CITY PL,1222601363,66,40,10017.0,6/22/2022,00:00:00,196378,,,PL,,,,1222601483,67,45,10017.0,1,217.0186116,H,TUDOR CITY PL,TUDOR CITY,34,2,13,FT,34.6181641,-73.96997269,40.74970842,15183
2856,,,13,MADISON AVE,1222606322,628,608,10022.0,8/28/2020,00:00:00,3486,,,AVE,,,,1222604735,629,613,10022.0,1,260.3566299,C,MADISON AVE,MADISON,54,2,13,FT,36.24728075,-73.97151792,40.76344221,3291
2859,,,13,MADISON AVE,1222606434,688,672,10065.0,8/28/2020,00:00:00,3489,,,AVE,,,,1222606504,689,673,10065.0,1,260.6222633,C,MADISON AVE,MADISON,54,2,13,FT,36.02007597,-73.97014828,40.76532158,3294
2865,,,13,MADISON AVE,1222606073,812,794,10065.0,8/28/2020,00:00:00,3495,,,AVE,,,,1222604793,811,793,10065.0,1,259.9382286,C,MADISON AVE,MADISON,52,2,13,FT,35.96219128,-73.96740986,40.7690774,3300
2866,,,13,MADISON AVE,1222606016,826,814,10065.0,8/28/2020,00:00:00,3496,,,AVE,,,,1222601010,827,813,10065.0,1,260.7607499,C,MADISON AVE,MADISON,52,2,13,FT,36.23939666,-73.96695428,40.76970043,3301
2889,,,13,MADISON AVE,1322606347,1352,1334,10128.0,4/15/2022,00:00:00,3522,,,AVE,,,,1322607259,1355,1345,10128.0,1,261.3607608,C,MADISON AVE,MADISON,52,2,13,FT,36.11695649,-73.95476382,40.78640475,3324
10949,,,13,MADISON AVE,1322601372,1398,1380,10029.0,8/28/2020,00:00:00,172117,,,AVE,,,,1322602854,1397,1381,10029.0,1,280.8018789,C,MADISON AVE,MADISON,52,2,13,FT,36.43115232,-73.95381407,40.78770679,12527
2971,,,13,3 AVE,1222601815,522,508,10016.0,8/28/2020,00:00:00,3626,,,AVE,,,,1222602983,523,507,10016.0,1,277.20204,C,3 AVE,3,70,2,13,FT,36.25467145,-73.9777726,40.74620605,3421
8327,,,13,PEDESTRIAN PATH,0,,,10029.0,9/7/2017,00:00:00,106091,,,PATH,,,,0,,,10029.0,6,709.8683835,,PEDESTRIAN PATH,PEDESTRIAN,0,2,13,NV,292.8729648,-73.94092742,40.79660706,10242
