ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID
"6129",298.0030962,-73.97439144,40.74648747,"7376"
"1735",34.71819032,-73.97370585,40.74778335,"2164"
"1737",36.24194368,-73.97234144,40.74963512,"2166"
"6169",112.7944343,-73.97225465,40.7498444,"7434"
"1738",36.19600762,-73.97185303,40.75030224,"2167"
"2847",112.8639764,-73.9717704,40.75051808,"3279"
"1743",36.06186795,-73.96953633,40.7534789,"2172"
"4595",112.8434587,-73.96948791,40.75364747,"5646"
"1749",36.4132398,-73.96634937,40.75785871,"2178"
"4541",112.7993838,-73.96629001,40.75802965,"5541"
"1750",36.08824456,-73.96588927,40.75848813,"2179"
"4659",112.8800741,-73.96586144,40.75866534,"5755"
"1758",36.28637192,-73.96262315,40.76296576,"2185"
"4608",112.8573521,-73.96256659,40.76313438,"5678"
"4618",112.9170121,-73.95792166,40.76950724,"5694"
"1772",36.06605522,-73.95566547,40.77249999,"2199"
"7040",112.8863395,-73.95560542,40.7726761,"8532"
"1776",36.24167747,-73.95374158,40.77513521,"2203"
"7534",112.8699906,-73.95368069,40.77531305,"9267"
"1778",35.87801425,-73.9528178,40.77640437,"2205"
"7034",112.8111193,-73.9527556,40.77658302,"8520"
"5330",113.2449845,-73.93833572,40.79632322,"6579"
"1806",36.15623652,-73.93742437,40.79748222,"2235"
"5190",112.9033445,-73.93733321,40.79770111,"6385"
"1810",35.71585395,-73.93371529,40.80255908,"2239"
"5022",112.9356076,-73.93362854,40.80277422,"6168"
"1835",36.42889791,-73.98234842,40.73590965,"2258"
"5780",112.8210628,-73.98231814,40.73604118,"6988"
"8327",292.8729648,-73.94092742,40.79660706,"10242"
"3043",36.20471326,-73.94152529,40.79588505,"3493"
"4011",35.52696708,-73.94091191,40.81388731,"4801"
"4046",36.09281375,-73.94106648,40.813946,"4836"
"2743",36.20018275,-73.97109975,40.75822844,"3154"
"1967",36.33637099,-73.97190825,40.7602038,"2390"
"2755",36.04163224,-73.96555094,40.76583746,"3166"
"1973",36.26702394,-73.97509494,40.75581849,"2396"
"3089",35.87547302,-73.97041212,40.78382133,"3548"
"4715",112.8254108,-73.97724353,40.74784195,"5847"
"8356",215.7172502,-73.97713936,40.74797655,"10268"
"4907",69.71517214,-73.92209614,40.86502126,"6042"
"1301",44.75544741,-73.93541053,40.7917808,"1565"
"6414",104.60816,-73.95680469,40.76087347,"7621"
"5004",36.1692375,-73.93557765,40.84899861,"6155"
"5181",292.8177205,-73.93533421,40.8490868,"6371"
"5013",34.90958523,-73.93792194,40.84578724,"6159"
"5145",292.529419,-73.93766759,40.84588886,"6318"
"5035",70.29931678,-73.92195197,40.86841587,"6189"
"6013",4.796921236,-73.93434542,40.81685682,"7229"
"5226",112.8701766,-73.93787704,40.78870217,"6435"
"5941",23.56244679,-73.93794648,40.78849563,"7124"
"5168",37.30283281,-73.94256378,40.82373296,"6355"
"4012",37.66887975,-73.94137197,40.81325507,"4802"
"4047",36.08997874,-73.94152082,40.81332327,"4837"
"1903",36.57284968,-73.93742054,40.8075117,"2324"
"2048",36.54653152,-73.93715919,40.80739923,"2470"
"1913",36.27333493,-73.94206486,40.80114759,"2334"
"5161",34.55861617,-73.93935267,40.82814563,"6348"
"5326",292.7784674,-73.93717325,40.84656446,"6567"
"5341",36.30399686,-73.9348291,40.8453253,"6596"
"5342",36.15177399,-73.93530239,40.84468017,"6597"
"5350",38.11222298,-73.93929296,40.83922728,"6605"
"5357",36.10082072,-73.93295627,40.84789217,"6607"
"5361",36.11647328,-73.93112169,40.85040096,"6611"
"5521",38.14806653,-74.01465682,40.71695946,"6730"
"2130",36.50948575,-73.98039918,40.73431114,"2570"
"5761",36.26094679,-73.98023671,40.73422666,"6970"
"5780",112.8210628,-73.98396021,40.73673216,"6985"
"8354",35.98166524,-73.98396365,40.7365948,"10267"
"3320",286.9515327,-73.99154227,40.71852107,"3800"
"6133",36.06596952,-73.97507205,40.74836174,"7379"
"5163",36.06212847,-73.94024515,40.82689366,"6350"
"5010",36.11375073,-73.93650699,40.84772854,"6156"
"5273",110.9757156,-73.9364578,40.84806632,"6508"
"6159",292.6301625,-73.93626771,40.84781496,"7417"
"6534",277.2201329,-74.01788856,40.70948187,"7726"
"6627",83.31328092,-73.98802062,40.71030304,"7837"
"9253",82.71235751,-73.988259,40.71019277,"11368"
"9262",82.6336686,-73.98819873,40.71009457,"11378"
"9596",82.90312562,-73.98818488,40.71007766,"11599"
"6949",285.2263805,-73.99361498,40.72560758,"8389"
"6890",112.8338046,-73.99247664,40.7346213,"8282"
"6905",40.76280624,-73.99240505,40.73437129,"8312"
"5850",85.11338333,-73.98496753,40.71168893,"7023"
"6913",171.554201,-73.9848632,40.71176812,"8326"
"5958",40.09748272,-74.00057276,40.72863099,"7138"
"6954",296.1505703,-74.00021053,40.7286844,"8395"
"5713",27.55197847,-73.99204979,40.7161661,"6915"
"5728",27.58396883,-73.99183263,40.71610042,"6933"
"1926",36.47860446,-73.9495416,40.79090287,"2347"
"6990",35.98554405,-73.94526387,40.82073606,"8446"
"7011",112.7743753,-73.94718403,40.78519154,"8468"
"5208",36.10428922,-73.94534269,40.80499474,"6409"
"1940",35.94267221,-73.9583844,40.77875272,"2363"
"2004",36.33360517,-73.96101608,40.77475715,"2427"
"7225",292.7807124,-73.91615197,40.87206278,"8825"
"7233",293.2193994,-73.91574633,40.86979255,"8842"
"295",37.62875197,-73.96158034,40.8179055,"408"
"5360",35.99777153,-73.93156775,40.84978904,"6610"
"2039",36.15710341,-73.9413491,40.80166607,"2461"
"5345",36.25323292,-73.93714254,40.84215779,"6600"
"2032",35.51716126,-73.94599903,40.79528773,"2455"
"5166",36.26337772,-73.94160444,40.82503326,"6353"
"3254",106.7298162,-73.98638099,40.72081206,"3696"
"7448",27.26327942,-73.98620731,40.7206486,"9168"
"7660",13.22008514,-74.00935806,40.71857299,"9413"
"5123",36.34070285,-73.94096552,40.80819169,"6292"
"2007",35.89504017,-73.95909415,40.77739418,"2430"
"5908",296.08161,-73.99894665,40.72636715,"7094"
"5121",36.1093531,-73.94005348,40.80943786,"6290"
"9667",14.70639105,-74.01402794,40.71364648,"11668"
"10241",293.4827941,-74.01363586,40.71364088,"11845"
"8119",10.31737934,-74.00573673,40.72166916,"9998"
"7671",274.3358665,-74.00631379,40.72179695,"9427"
"10689",12.68719146,-74.00644969,40.72170713,"12235"
"770",295.3115656,-74.00407164,40.71770085,"941"
"6703",114.6163639,-74.00376512,40.7183583,"7916"
"7672",39.50404499,-74.00377563,40.71819771,"9428"
"949",329.9197352,-74.00492396,40.73151711,"1084"
"7674",253.0624685,-74.00492654,40.73154745,"9431"
"7677",279.4360747,-74.00356728,40.72340577,"9435"
"1207",40.37379645,-74.00299802,40.72328895,"1392"
"595",10.52643154,-74.00612439,40.7237045,"743"
"7675",275.1899679,-74.00596857,40.72373227,"9433"
"7678",276.3315342,-74.00729717,40.72387671,"9437"
"1094",354.838365,-74.00050806,40.71495649,"1243"
"1365",36.4024915,-74.00176214,40.71563688,"1711"
"1042",317.6355403,-74.00156668,40.73221358,"1198"
"7686",250.2291338,-74.00284304,40.73117218,"9449"
"5960",40.02996579,-73.99898428,40.73051319,"7141"
"7687",116.6114668,-73.99907267,40.73077725,"9450"
"12619",40.31427672,-73.99973856,40.7308842,"14671"
"12666",220.3113698,-73.99949269,40.73117399,"14768"
"6673",41.49076427,-73.99821162,40.73013014,"7888"
"10941",115.8963839,-73.99831923,40.73041038,"12502"
"3777",296.0691467,-73.9963458,40.7294415,"4479"
"8160",41.06401933,-73.99672783,40.72937355,"10051"
"1205",39.80435873,-73.9975057,40.72976665,"1388"
"7688",115.9340706,-73.99753793,40.73002832,"9451"
"8185",220.133785,-73.99899503,40.73176141,"10073"
"792",36.07401742,-74.00060475,40.73218608,"952"
"12000",319.735046,-74.00250514,40.73329174,"14067"
"1041",318.5794462,-74.00205559,40.7327642,"1197"
"7691",296.0654407,-74.00157756,40.73283709,"9456"
"7693",296.2183338,-73.9985726,40.7321959,"9460"
"1514",41.80207562,-73.99566731,40.73059794,"1931"
"8136",296.2500132,-73.99535421,40.73061252,"10021"
"3641",82.99454093,-73.99718056,40.71204303,"4224"
"7696",166.8654363,-73.99698224,40.71222143,"9464"
"3504",85.25534441,-73.99739304,40.71277684,"4040"
"7697",164.6839297,-73.99714343,40.71289554,"9465"
"7695",166.8074851,-73.99681235,40.71149338,"9463"
"8439",82.31756815,-73.99689278,40.71133067,"10341"
"6903",41.95538364,-73.99516544,40.73115684,"8310"
"7701",292.891776,-73.97561697,40.78882125,"9470"
"3124",36.10674878,-73.97466422,40.78816539,"3584"
"7702",292.8203639,-73.9744173,40.78831484,"9475"
"11970",292.7917985,-73.9715878,40.78712417,"13995"
"2562",36.26262493,-73.98000534,40.79041938,"2959"
"7703",292.9038717,-73.97713853,40.78946401,"9477"
"2969",36.30783566,-73.97870687,40.7449221,"3419"
"1822",32.36856787,-73.97644276,40.74397407,"2245"
"7705",113.1491429,-73.97642301,40.74412401,"9485"
"2822",36.00282711,-73.98030935,40.74559624,"3232"
"2939",36.05695737,-73.98354732,40.74695835,"3377"
"1586",35.95710438,-73.98514733,40.74763302,"2011"
"2333",2.573053985,-73.98228276,40.77531681,"2737"
"2350",2.50103634,-73.98205737,40.77522555,"2752"
"1892",36.04026062,-73.98076455,40.77470767,"2314"
"10946",292.8763924,-73.98056208,40.77481046,"12516"
"3241",37.63058977,-73.98360893,40.77589958,"3683"
"7710",292.7446554,-73.98336837,40.7759923,"9493"
"406",40.49603128,-73.994884,40.72766295,"580"
"3671",40.86250382,-73.99434161,40.72738853,"4283"
"7716",114.4509382,-73.99421034,40.72757298,"9498"
"6693",37.06148291,-73.99377174,40.72711352,"7905"
"7717",116.4849064,-73.99365852,40.72729891,"9499"
"1676",31.87986168,-73.99635649,40.71754908,"2099"
"6790",31.80271121,-73.99713695,40.71782331,"8051"
"7720",289.2959909,-73.99688769,40.7177924,"9502"
"3705",31.87956476,-73.99796199,40.71810805,"4342"
"7721",289.3695102,-73.99766847,40.71806657,"9503"
"7722",289.1637674,-73.99849144,40.71835363,"9504"
"7723",289.3762597,-73.99931272,40.71864138,"9505"
"2111",35.12452523,-73.98873766,40.73707703,"2552"
"2126",35.32042658,-73.98861308,40.73701706,"2567"
"11962",36.05875762,-73.9918753,40.73839706,"13973"
"3492",17.43905966,-73.99015273,40.73769841,"4023"
"7727",112.9067296,-73.99015664,40.73781022,"9512"
"6964",36.04512694,-73.98703775,40.73635909,"8419"
"1837",36.98818342,-73.98319138,40.73473506,"2260"
"7729",112.9587248,-73.98317358,40.73486337,"9518"
"3066",36.30105592,-73.98544283,40.73567827,"3518"
"7730",113.0285916,-73.98092772,40.73390882,"9522"
"3858",35.84793677,-73.94757529,40.81015828,"4603"
"3898",35.22150029,-73.94739736,40.81008485,"4643"
"4018",36.4048943,-73.94456358,40.80889146,"4808"
"4053",36.50794567,-73.94470773,40.80895182,"4843"
"5124",36.02183768,-73.94142217,40.8075693,"6293"
"4190",32.94675397,-73.95322086,40.81254916,"4991"
"7745",318.9018254,-73.95413401,40.81081558,"9543"
"4304",355.0934723,-73.95305594,40.80982895,"5125"
"7059",292.3937438,-73.95362776,40.81032032,"8565"
"7746",316.2813422,-73.95368697,40.8103088,"9544"
"4673",36.06091724,-73.96032174,40.75784422,"5774"
"6039",112.7498781,-73.9602422,40.75806207,"7259"
"7756",112.6163019,-73.95963343,40.75780829,"9552"
"3137",35.85547515,-73.96812845,40.7971246,"3597"
"2463",36.53745824,-73.9694603,40.79765318,"2868"
"7758",292.5507329,-73.96913507,40.79770497,"9554"
"2537",36.22052274,-73.96966291,40.7977362,"2934"
"7759",293.1133826,-73.97065006,40.79834606,"9556"
"11715",36.03323086,-73.97098945,40.79829571,"13535"
"2652",47.52143003,-73.97271528,40.79897718,"3068"
"7760",293.0590328,-73.97252029,40.79914246,"9559"
"7763",293.8750865,-73.91974606,40.85985344,"9562"
"4858",291.6055365,-73.91951888,40.86802126,"5987"
"11802",59.63947637,-73.92111185,40.86973225,"13695"
"4284",36.22664094,-73.92973179,40.85478866,"5108"
"5367",36.1472773,-73.92834119,40.85420243,"6617"
"3228",36.17141634,-73.92688886,40.85359476,"3671"
"7773",292.7443171,-73.93142084,40.85565601,"9573"
"7841",36.12638982,-73.93174183,40.85563637,"9675"
"2051",27.649883,-73.93553222,40.81002367,"2473"
"7775",207.0997469,-73.93530531,40.81035726,"9575"
"2052",21.35399462,-73.9349866,40.81129045,"2475"
"7776",263.5733312,-73.93050312,40.86055967,"9578"
"7512",326.9698554,-73.92874327,40.86073985,"9237"
"5369",36.56830558,-73.92742721,40.85545307,"6619"
"4286",35.97821382,-73.92881976,40.85603761,"5110"
"7780",69.37851598,-73.9243963,40.86536089,"9587"
"7782",69.74027218,-73.92082632,40.86668036,"9593"
"7781",69.69599022,-73.92271327,40.86598367,"9590"
"7784",68.87116781,-73.9186604,40.86748896,"9596"
"2369",36.66017735,-73.95714243,40.81746018,"2775"
"2446",36.02261582,-73.95692466,40.8173697,"2850"
"2585",36.17085062,-73.95988519,40.81860188,"2989"
"8623",26.15127907,-73.95581511,40.81684734,"10578"
"7864",253.1922635,-73.93141042,40.8568808,"9712"
"7789",26.85256297,-73.9309383,40.85791052,"9603"
"7797",20.58293061,-73.93694777,40.8517564,"9613"
"7371",285.6509892,-73.93723326,40.85060753,"9042"
"1911",36.01493221,-73.94114188,40.80240322,"2332"
"2040",36.20178862,-73.94088805,40.80229622,"2462"
"2805",36.08219188,-73.93939694,40.80166536,"3215"
"7803",112.8756923,-73.93873975,40.80158553,"9618"
"5120",35.93766633,-73.93960023,40.81006223,"6289"
"2918",36.38092491,-73.93798543,40.80938192,"3354"
"1902",35.51150996,-73.93650824,40.8087607,"2323"
"2049",36.06520521,-73.93624259,40.80864894,"2471"
"2815",34.76815682,-73.93476664,40.80802767,"3225"
"9365",328.8697301,-73.934479,40.8080948,"11518"
"7809",18.1189659,-73.93840644,40.85345079,"9627"
"5456",32.64721839,-73.9356213,40.8570834,"6707"
"11500",285.4367099,-73.93547208,40.85707509,"13310"
"1803",36.14325546,-73.93927972,40.79494666,"2231"
"7813",113.4644092,-73.93939845,40.79516315,"9632"
"7814",113.810383,-73.93810182,40.79459214,"9634"
"8324",148.3102602,-73.93780564,40.79472619,"10234"
"2363",36.1002311,-73.96268776,40.8098427,"2765"
"2452",35.85716404,-73.96249993,40.80976073,"2856"
"1570",36.03855516,-73.99277016,40.73717124,"1997"
"3506",35.49483714,-73.99086596,40.73637168,"4042"
"9145",24.12422584,-73.97541383,40.71653823,"11256"
"1236",16.64642013,-73.97490332,40.71863289,"1442"
"1338",17.22131441,-73.97501243,40.71865929,"1680"
"9069",7.551449424,-73.9746495,40.71880835,"11179"
"13061",4.850054665,-73.97468866,40.71881559,"15198"
"2900",36.0748808,-73.94866373,40.79476162,"3336"
"1921",36.23752062,-73.94717901,40.79413161,"2342"
"1649",36.84288983,-73.95027277,40.79543484,"2073"
"2030",35.83542207,-73.94692345,40.79402319,"2453"
"2795",36.09873157,-73.94543438,40.79340128,"3206"
"3038",36.13112799,-73.94383252,40.79272477,"3488"
"1851",35.96690225,-73.99047025,40.72475493,"2275"
"10537",112.4761388,-73.99035632,40.7249382,"12098"
"7836",113.2203979,-73.98816011,40.72399295,"9658"
"11894",35.07284085,-73.98808925,40.72374586,"13806"
"7837",112.2047874,-73.98577135,40.72301718,"9662"
"7839",112.8632893,-73.98125488,40.72109559,"9670"
"7838",113.22954,-73.98356943,40.7220725,"9666"
"7840",49.90455432,-73.92991763,40.85729327,"9674"
"4926",294.2097398,-73.93231576,40.85444529,"6081"
"7842",34.92985915,-73.93218352,40.85502558,"9676"
"8020",292.8890734,-73.93186197,40.85505962,"9892"
"2100",36.07093565,-73.98378764,40.74382959,"2541"
"2115",36.20063247,-73.98365779,40.74377822,"2556"
"2943",36.15250703,-73.98534538,40.74448714,"3381"
"1582",36.16718063,-73.9869476,40.74516091,"2007"
"2826",35.85994561,-73.98210733,40.74312824,"3236"
"3056",36.06740507,-73.98051004,40.74244979,"3508"
"1826",35.84246318,-73.97826875,40.74150325,"2249"
"7852",112.8492875,-73.978221,40.74166478,"9693"
"10620",112.8343803,-73.97597904,40.74072044,"12164"
"3163",36.20780637,-73.95283496,40.81807956,"3622"
"12917",36.14685711,-73.95555621,40.81923156,"15064"
"12916",35.92051289,-73.95578244,40.81932835,"15063"
"3832",34.43870941,-73.93605917,40.82595674,"4578"
"3873",38.32904235,-73.93584842,40.82585972,"4618"
"7860",293.5065194,-73.93578453,40.82592319,"9704"
"3959",36.19768641,-73.93879816,40.82710568,"4704"
"7862",293.664998,-73.93866324,40.82723949,"9708"
"5162",36.06616956,-73.93978993,40.82751872,"6349"
"2424",36.59555025,-73.94677384,40.83128201,"2829"
"7868",292.8541987,-73.94665967,40.83142446,"9721"
"2390",36.14465968,-73.94697569,40.83136754,"2796"
"3181",36.40046157,-73.94402842,40.83012899,"3641"
"5232",35.9934278,-73.94119146,40.82892778,"6442"
"11879",20.16947606,-73.94200524,40.82928501,"13775"
"2539",35.87188538,-73.97058275,40.79648226,"2936"
"11447",293.2639256,-73.97023263,40.79653747,"13257"
"2465",36.38066045,-73.97038046,40.79639727,"2870"
"2650",14.35277967,-73.97350424,40.79772363,"3066"
"7872",292.7437289,-73.97344198,40.79787938,"9727"
"7871",292.5438377,-73.97156651,40.79709412,"9724"
"10970",36.00654051,-73.97190751,40.79704126,"12580"
"7877",17.86554461,-73.98866046,40.77801798,"9730"
"7878",24.86560672,-73.9888816,40.77736871,"9731"
"13019",293.0833484,-73.98897669,40.7767622,"15157"
"7876",22.80940462,-73.98838272,40.77871281,"9729"
"7879",25.58212032,-73.98805444,40.77941932,"9732"
"3664",286.2092032,-73.98679795,40.78069271,"4256"
"7881",48.94158909,-73.98714349,40.78062801,"9734"
"7880",34.60608693,-73.98765682,40.78003417,"9733"
"11665",293.0249088,-73.98744644,40.78016413,"13465"
"154",34.9231599,-74.00171789,40.76120913,"141"
"12749",39.910446,-74.00209522,40.7613657,"14912"
"11568",292.8707319,-74.00153336,40.76130975,"13360"
"726",35.3219544,-73.99890009,40.76001105,"899"
"7889",292.7601136,-73.99858512,40.76006662,"9741"
"1053",36.04320422,-73.99606,40.75881933,"1206"
"930",36.10658895,-73.99037642,40.75643019,"1067"
"7894",292.8871785,-73.99018189,40.75652775,"9756"
"1126",35.52547419,-73.98754657,40.7552327,"1274"
"8722",101.1933877,-73.97549308,40.71903454,"10724"
"2171",38.57366784,-73.96981924,40.74857244,"2605"
"1357",19.89107196,-73.96845967,40.74799222,"1703"
"2163",35.28797783,-73.97010867,40.74869668,"2600"
"6533",284.5506189,-74.01649284,40.70926242,"7724"
"7",292.7293769,-74.01717351,40.70836338,"6"
"7948",351.747865,-73.93118291,40.86796931,"9791"
"8897",30.83303073,-73.93127928,40.86796712,"10930"
"8204",85.51055327,-73.93126184,40.86680399,"10104"
"9130",23.89379929,-73.97312896,40.72411332,"11248"
"8433",31.6020511,-73.97352358,40.72410132,"10335"
"7950",293.6209759,-74.01380662,40.70896901,"9792"
"456",288.7740232,-74.01241752,40.70678193,"623"
"386",38.88783451,-74.007727,40.71245664,"560"
"108",37.8925192,-74.00930339,40.71319321,"69"
"455",291.7532786,-74.0117415,40.70649881,"622"
"100",92.30381677,-74.01273274,40.70500692,"60"
"397",40.29098174,-74.00215396,40.71907985,"569"
"7960",115.9069542,-74.00231509,40.71926194,"9803"
"119",38.39639929,-74.00400331,40.71993214,"80"
"7961",114.5013572,-74.00412775,40.72013609,"9805"
"849",358.3837059,-74.00520291,40.72043108,"1002"
"874",343.8901898,-74.00529094,40.73653226,"1023"
"1036",344.1996905,-74.00368901,40.73674993,"1193"
"6762",343.9425494,-74.00211255,40.73698462,"7995"
"7964",261.3568408,-74.00204985,40.73707932,"9810"
"1005",328.7743254,-74.00140181,40.73706805,"1158"
"7965",133.5213329,-74.00207193,40.70843669,"9811"
"1421",256.3946714,-73.998946,40.70852964,"1782"
"7969",32.08949794,-73.99742291,40.72058751,"9815"
"1099",31.5711758,-73.9981984,40.7194875,"1247"
"3700",26.61204192,-73.99543878,40.72389696,"4333"
"7971",121.9653047,-73.99537857,40.72408846,"9816"
"7973",172.2172989,-73.98063222,40.71161998,"9817"
"1345",74.65367099,-73.98032682,40.71094537,"1687"
"7975",174.3058224,-73.98086492,40.71367374,"9820"
"8390",83.3208386,-73.98112201,40.7135232,"10296"
"12966",105.1670675,-73.9810766,40.71430607,"15101"
"7976",214.9160663,-73.98469966,40.73411641,"9821"
"7977",216.2769775,-73.98512368,40.73353359,"9822"
"11058",36.10775312,-73.98053714,40.75396076,"12741"
"6912",171.5504324,-73.98497044,40.71249032,"8325"
"8191",171.3686104,-73.98379317,40.71261168,"10079"
"7983",174.5855306,-73.99013299,40.71346204,"9833"
"1118",36.20693962,-73.99165474,40.74958061,"1266"
"7987",292.7154846,-73.99145297,40.74965986,"9841"
"815",36.21668808,-73.98881565,40.74837454,"973"
"3481",9.661853393,-73.98820568,40.74812094,"4012"
"1585",36.28176914,-73.98559716,40.74701456,"2010"
"5860",85.30105656,-73.98874472,40.71418202,"7035"
"7990",171.3877706,-73.98861299,40.71359839,"9846"
"3934",36.18716349,-73.94986511,40.81195687,"4682"
